trip_id,date,day_of_week,is_weekend,route_id,bus_id,stop_id,stop_sequence,scheduled_hour,scheduled_minute,is_peak_hour,weather,temperature_c,nearby_event,distance_from_prev_stop_km,traffic_level,delay_minutes,passengers_boarding,passengers_alighting,onboard_after_stop,bus_capacity,occupancy_pct,ramp_status,wheelchair_requests,recommended_action
trip-012358,2026-08-17,0,False,C2,BUS-202,dpulze,3,18,33,True,clear,29.0,False,0.603,high,18.9,17,7,40,40,1.0,deployed,2,add_bus
trip-012359,2026-08-17,0,False,C2,BUS-201,tamarind,0,18,30,True,clear,29.0,False,0.0,medium,1.5,11,0,11,40,0.275,deployed,0,on_schedule
trip-012359,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,18,36,True,clear,29.0,False,1.646,medium,4.2,16,3,24,40,0.6,deployed,0,on_schedule
trip-012359,2026-08-17,0,False,C2,BUS-201,terminal,2,18,42,True,clear,29.0,False,0.51,high,8.8,8,4,28,40,0.7,deployed,0,reroute_check
trip-012359,2026-08-17,0,False,C2,BUS-201,dpulze,3,18,48,True,clear,29.0,False,0.603,high,13.0,10,10,28,40,0.7,deployed,0,reroute_check
trip-012360,2026-08-17,0,False,C2,BUS-202,tamarind,0,18,45,True,clear,29.0,False,0.0,medium,2.5,16,0,16,40,0.4,deployed,0,on_schedule
trip-012360,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,18,51,True,clear,29.0,False,1.646,medium,5.5,8,7,17,40,0.425,deployed,0,on_schedule
trip-012360,2026-08-17,0,False,C2,BUS-202,terminal,2,18,57,True,clear,29.0,False,0.51,high,8.4,14,5,26,40,0.65,deployed,0,reroute_check
trip-012360,2026-08-17,0,False,C2,BUS-202,dpulze,3,19,3,False,clear,29.0,False,0.603,low,8.4,8,4,30,40,0.75,deployed,0,reroute_check
trip-012361,2026-08-17,0,False,C2,BUS-201,tamarind,0,19,0,False,clear,29.0,False,0.0,low,0.0,6,0,6,40,0.15,deployed,0,on_schedule
trip-012361,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,19,6,False,clear,29.0,False,1.646,low,0.2,7,1,12,40,0.3,deployed,0,on_schedule
trip-012361,2026-08-17,0,False,C2,BUS-201,terminal,2,19,12,False,clear,29.0,False,0.51,low,5.2,5,2,15,40,0.375,deployed,0,on_schedule
trip-012361,2026-08-17,0,False,C2,BUS-201,dpulze,3,19,18,False,clear,29.0,False,0.603,low,5.9,10,5,20,40,0.5,deployed,0,on_schedule
trip-012362,2026-08-17,0,False,C2,BUS-202,tamarind,0,19,15,False,clear,29.0,False,0.0,low,0.0,5,0,5,40,0.125,deployed,0,on_schedule
trip-012362,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,19,21,False,clear,29.0,False,1.646,medium,0.0,4,3,6,40,0.15,deployed,0,on_schedule
trip-012362,2026-08-17,0,False,C2,BUS-202,terminal,2,19,27,False,clear,29.0,False,0.51,low,0.3,5,3,8,40,0.2,deployed,0,on_schedule
trip-012362,2026-08-17,0,False,C2,BUS-202,dpulze,3,19,33,False,clear,29.0,False,0.603,medium,1.9,4,2,10,40,0.25,deployed,0,on_schedule
trip-012363,2026-08-17,0,False,C2,BUS-201,tamarind,0,19,30,False,clear,29.0,False,0.0,low,1.1,4,0,4,40,0.1,deployed,0,on_schedule
trip-012363,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,19,36,False,clear,29.0,False,1.646,low,4.2,6,0,10,40,0.25,deployed,0,on_schedule
trip-012363,2026-08-17,0,False,C2,BUS-201,terminal,2,19,42,False,clear,29.0,False,0.51,low,5.4,5,3,12,40,0.3,deployed,0,on_schedule
trip-012363,2026-08-17,0,False,C2,BUS-201,dpulze,3,19,48,False,clear,29.0,False,0.603,low,6.1,6,5,13,40,0.325,deployed,0,on_schedule
trip-012364,2026-08-17,0,False,C2,BUS-202,tamarind,0,19,45,False,clear,29.0,False,0.0,low,0.2,4,0,4,40,0.1,deployed,0,on_schedule
trip-012364,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,19,51,False,clear,29.0,False,1.646,low,0.2,9,1,12,40,0.3,deployed,0,on_schedule
trip-012364,2026-08-17,0,False,C2,BUS-202,terminal,2,19,57,False,clear,29.0,False,0.51,low,1.3,5,3,14,40,0.35,deployed,0,on_schedule
trip-012364,2026-08-17,0,False,C2,BUS-202,dpulze,3,20,3,False,clear,29.0,False,0.603,low,1.5,5,3,16,40,0.4,deployed,0,on_schedule
trip-012365,2026-08-17,0,False,C2,BUS-201,tamarind,0,20,0,False,clear,29.0,False,0.0,low,0.0,6,0,6,40,0.15,deployed,0,on_schedule
trip-012365,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,20,6,False,clear,29.0,False,1.646,low,0.9,6,2,10,40,0.25,deployed,0,on_schedule
trip-012365,2026-08-17,0,False,C2,BUS-201,terminal,2,20,12,False,clear,29.0,False,0.51,low,1.3,5,2,13,40,0.325,deployed,0,on_schedule
trip-012365,2026-08-17,0,False,C2,BUS-201,dpulze,3,20,18,False,clear,29.0,False,0.603,medium,5.4,6,9,10,40,0.25,deployed,0,on_schedule
trip-012366,2026-08-17,0,False,C2,BUS-202,tamarind,0,20,15,False,clear,29.0,False,0.0,low,0.0,3,0,3,40,0.075,deployed,0,on_schedule
trip-012366,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,20,21,False,clear,29.0,False,1.646,low,0.9,4,1,6,40,0.15,deployed,0,on_schedule
trip-012366,2026-08-17,0,False,C2,BUS-202,terminal,2,20,27,False,clear,29.0,False,0.51,low,0.9,7,1,12,40,0.3,deployed,0,on_schedule
trip-012366,2026-08-17,0,False,C2,BUS-202,dpulze,3,20,33,False,clear,29.0,False,0.603,low,1.2,8,4,16,40,0.4,deployed,0,on_schedule
trip-012367,2026-08-17,0,False,C2,BUS-201,tamarind,0,20,30,False,clear,29.0,False,0.0,low,1.0,11,0,11,40,0.275,deployed,0,on_schedule
trip-012367,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,20,36,False,clear,29.0,False,1.646,low,1.2,3,3,11,40,0.275,deployed,1,on_schedule
trip-012367,2026-08-17,0,False,C2,BUS-201,terminal,2,20,42,False,clear,29.0,False,0.51,low,2.2,1,2,10,40,0.25,deployed,1,on_schedule
trip-012367,2026-08-17,0,False,C2,BUS-201,dpulze,3,20,48,False,clear,29.0,False,0.603,low,2.6,3,2,11,40,0.275,deployed,0,on_schedule
trip-012368,2026-08-17,0,False,C2,BUS-202,tamarind,0,20,45,False,clear,29.0,False,0.0,low,0.0,11,0,11,40,0.275,deployed,0,on_schedule
trip-012368,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,20,51,False,clear,29.0,False,1.646,medium,2.2,10,3,18,40,0.45,deployed,0,on_schedule
trip-012368,2026-08-17,0,False,C2,BUS-202,terminal,2,20,57,False,clear,29.0,False,0.51,medium,2.2,6,6,18,40,0.45,deployed,0,on_schedule
trip-012368,2026-08-17,0,False,C2,BUS-202,dpulze,3,21,3,False,clear,29.0,False,0.603,low,3.9,3,4,17,40,0.425,deployed,0,on_schedule
trip-012369,2026-08-17,0,False,C2,BUS-201,tamarind,0,21,0,False,clear,29.0,False,0.0,low,0.0,5,0,5,40,0.125,deployed,0,on_schedule
trip-012369,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,21,6,False,clear,29.0,False,1.646,medium,0.0,6,0,11,40,0.275,deployed,0,on_schedule
trip-012369,2026-08-17,0,False,C2,BUS-201,terminal,2,21,12,False,clear,29.0,False,0.51,low,2.8,5,4,12,40,0.3,deployed,0,on_schedule
trip-012369,2026-08-17,0,False,C2,BUS-201,dpulze,3,21,18,False,clear,29.0,False,0.603,medium,5.8,8,8,12,40,0.3,deployed,0,on_schedule
trip-012370,2026-08-17,0,False,C2,BUS-202,tamarind,0,21,15,False,clear,29.0,False,0.0,low,1.9,10,0,10,40,0.25,deployed,0,on_schedule
trip-012370,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,21,21,False,clear,29.0,False,1.646,low,2.2,9,6,13,40,0.325,deployed,0,on_schedule
trip-012370,2026-08-17,0,False,C2,BUS-202,terminal,2,21,27,False,clear,29.0,False,0.51,low,3.9,8,4,17,40,0.425,deployed,0,on_schedule
trip-012370,2026-08-17,0,False,C2,BUS-202,dpulze,3,21,33,False,clear,29.0,False,0.603,low,3.9,8,3,22,40,0.55,deployed,1,on_schedule
trip-012371,2026-08-17,0,False,C2,BUS-201,tamarind,0,21,30,False,clear,29.0,False,0.0,low,0.0,12,0,12,40,0.3,deployed,0,on_schedule
trip-012371,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,21,36,False,clear,29.0,False,1.646,low,0.0,7,5,14,40,0.35,deployed,0,on_schedule
trip-012371,2026-08-17,0,False,C2,BUS-201,terminal,2,21,42,False,clear,29.0,False,0.51,low,0.5,5,6,13,40,0.325,deployed,0,on_schedule
trip-012371,2026-08-17,0,False,C2,BUS-201,dpulze,3,21,48,False,clear,29.0,False,0.603,medium,0.5,11,3,21,40,0.525,deployed,0,on_schedule
trip-012372,2026-08-17,0,False,C2,BUS-202,tamarind,0,21,45,False,clear,29.0,False,0.0,low,0.0,5,0,5,40,0.125,deployed,0,on_schedule
trip-012372,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,21,51,False,clear,29.0,False,1.646,low,1.1,5,2,8,40,0.2,deployed,0,on_schedule
trip-012372,2026-08-17,0,False,C2,BUS-202,terminal,2,21,57,False,clear,29.0,False,0.51,low,2.7,5,3,10,40,0.25,deployed,0,on_schedule
trip-012372,2026-08-17,0,False,C2,BUS-202,dpulze,3,22,3,False,clear,29.0,False,0.603,low,2.8,5,3,12,40,0.3,deployed,0,on_schedule
trip-012373,2026-08-17,0,False,C2,BUS-201,tamarind,0,22,0,False,clear,29.0,False,0.0,low,2.4,8,0,8,40,0.2,deployed,0,on_schedule
trip-012373,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,22,6,False,clear,29.0,False,1.646,low,3.7,6,4,10,40,0.25,deployed,0,on_schedule
trip-012373,2026-08-17,0,False,C2,BUS-201,terminal,2,22,12,False,clear,29.0,False,0.51,low,4.8,7,4,13,40,0.325,deployed,0,on_schedule
trip-012373,2026-08-17,0,False,C2,BUS-201,dpulze,3,22,18,False,clear,29.0,False,0.603,low,4.8,5,1,17,40,0.425,deployed,0,on_schedule
trip-012374,2026-08-17,0,False,C2,BUS-202,tamarind,0,22,15,False,clear,29.0,False,0.0,low,0.6,4,0,4,40,0.1,deployed,0,on_schedule
trip-012374,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,22,21,False,clear,29.0,False,1.646,low,0.6,5,1,8,40,0.2,deployed,0,on_schedule
trip-012374,2026-08-17,0,False,C2,BUS-202,terminal,2,22,27,False,clear,29.0,False,0.51,low,1.5,5,1,12,40,0.3,deployed,0,on_schedule
trip-012374,2026-08-17,0,False,C2,BUS-202,dpulze,3,22,33,False,clear,29.0,False,0.603,low,5.1,2,3,11,40,0.275,deployed,0,on_schedule
trip-012375,2026-08-17,0,False,C2,BUS-201,tamarind,0,22,30,False,clear,29.0,False,0.0,low,1.4,7,0,7,40,0.175,deployed,0,on_schedule
trip-012375,2026-08-17,0,False,C2,BUS-201,shaftsbury,1,22,36,False,clear,29.0,False,1.646,medium,3.1,8,0,15,40,0.375,deployed,0,on_schedule
trip-012375,2026-08-17,0,False,C2,BUS-201,terminal,2,22,42,False,clear,29.0,False,0.51,low,3.1,6,8,13,40,0.325,deployed,0,on_schedule
trip-012375,2026-08-17,0,False,C2,BUS-201,dpulze,3,22,48,False,clear,29.0,False,0.603,low,3.1,2,7,8,40,0.2,deployed,0,on_schedule
trip-012376,2026-08-17,0,False,C2,BUS-202,tamarind,0,22,45,False,clear,29.0,False,0.0,low,0.1,7,0,7,40,0.175,deployed,0,on_schedule
trip-012376,2026-08-17,0,False,C2,BUS-202,shaftsbury,1,22,51,False,clear,29.0,False,1.646,low,4.1,2,3,6,40,0.15,deployed,0,on_schedule
trip-012376,2026-08-17,0,False,C2,BUS-202,terminal,2,22,57,False,clear,29.0,False,0.51,medium,4.9,4,1,9,40,0.225,deployed,0,on_schedule
trip-012376,2026-08-17,0,False,C2,BUS-202,dpulze,3,23,3,False,clear,29.0,False,0.603,medium,7.0,10,3,16,40,0.4,deployed,0,on_schedule
trip-012377,2026-08-17,0,False,C3,BUS-301,mmu,0,6,0,False,clear,29.0,False,0.0,medium,0.5,2,0,2,40,0.05,deployed,0,on_schedule
trip-012377,2026-08-17,0,False,C3,BUS-301,mdec,1,6,6,False,clear,29.0,False,0.868,low,0.9,1,0,3,40,0.075,deployed,0,on_schedule
trip-012377,2026-08-17,0,False,C3,BUS-301,hospital,2,6,12,False,clear,29.0,False,2.832,low,1.0,3,1,5,40,0.125,deployed,0,on_schedule
trip-012377,2026-08-17,0,False,C3,BUS-301,tamarind,3,6,18,False,clear,29.0,False,0.805,low,2.2,7,1,11,40,0.275,deployed,0,on_schedule
trip-012378,2026-08-17,0,False,C3,BUS-302,mmu,0,6,15,False,clear,29.0,False,0.0,low,0.4,5,0,5,40,0.125,deployed,0,on_schedule
trip-012378,2026-08-17,0,False,C3,BUS-302,mdec,1,6,21,False,clear,29.0,False,0.868,low,2.8,11,1,15,40,0.375,deployed,0,on_schedule
trip-012378,2026-08-17,0,False,C3,BUS-302,hospital,2,6,27,False,clear,29.0,False,2.832,low,2.8,2,1,16,40,0.4,deployed,0,on_schedule
trip-012378,2026-08-17,0,False,C3,BUS-302,tamarind,3,6,33,False,clear,29.0,False,0.805,low,3.8,6,3,19,40,0.475,deployed,1,on_schedule
trip-012379,2026-08-17,0,False,C3,BUS-301,mmu,0,6,30,False,clear,29.0,False,0.0,low,1.1,4,0,4,40,0.1,deployed,1,on_schedule
trip-012379,2026-08-17,0,False,C3,BUS-301,mdec,1,6,36,False,clear,29.0,False,0.868,low,1.1,4,2,6,40,0.15,deployed,0,on_schedule
trip-012379,2026-08-17,0,False,C3,BUS-301,hospital,2,6,42,False,clear,29.0,False,2.832,low,1.1,7,1,12,40,0.3,deployed,0,on_schedule
trip-012379,2026-08-17,0,False,C3,BUS-301,tamarind,3,6,48,False,clear,29.0,False,0.805,medium,2.0,7,2,17,40,0.425,deployed,0,on_schedule
trip-012380,2026-08-17,0,False,C3,BUS-302,mmu,0,6,45,False,clear,29.0,False,0.0,medium,1.5,6,0,6,40,0.15,deployed,0,on_schedule
trip-012380,2026-08-17,0,False,C3,BUS-302,mdec,1,6,51,False,clear,29.0,False,0.868,medium,2.9,6,4,8,40,0.2,deployed,2,on_schedule
trip-012380,2026-08-17,0,False,C3,BUS-302,hospital,2,6,57,False,clear,29.0,False,2.832,low,2.9,5,2,11,40,0.275,deployed,0,on_schedule
trip-012380,2026-08-17,0,False,C3,BUS-302,tamarind,3,7,3,True,clear,29.0,False,0.805,medium,4.8,12,1,22,40,0.55,deployed,0,on_schedule
trip-012381,2026-08-17,0,False,C3,BUS-301,mmu,0,7,0,True,clear,29.0,False,0.0,high,3.3,9,0,9,40,0.225,deployed,0,on_schedule
trip-012381,2026-08-17,0,False,C3,BUS-301,mdec,1,7,6,True,clear,29.0,False,0.868,high,8.8,15,4,20,40,0.5,deployed,0,reroute_check
trip-012381,2026-08-17,0,False,C3,BUS-301,hospital,2,7,12,True,clear,29.0,False,2.832,medium,11.6,12,8,24,40,0.6,deployed,0,reroute_check
trip-012381,2026-08-17,0,False,C3,BUS-301,tamarind,3,7,18,True,clear,29.0,False,0.805,medium,12.9,19,7,36,40,0.9,deployed,0,monitor
trip-012382,2026-08-17,0,False,C3,BUS-302,mmu,0,7,15,True,clear,29.0,False,0.0,medium,3.0,17,0,17,40,0.425,deployed,1,on_schedule
trip-012382,2026-08-17,0,False,C3,BUS-302,mdec,1,7,21,True,clear,29.0,False,0.868,medium,4.7,14,2,29,40,0.725,deployed,0,on_schedule
trip-012382,2026-08-17,0,False,C3,BUS-302,hospital,2,7,27,True,clear,29.0,False,2.832,medium,5.9,13,9,33,40,0.825,deployed,0,monitor
trip-012382,2026-08-17,0,False,C3,BUS-302,tamarind,3,7,33,True,clear,29.0,False,0.805,high,9.0,11,11,33,40,0.825,deployed,0,monitor
trip-012383,2026-08-17,0,False,C3,BUS-301,mmu,0,7,30,True,clear,29.0,False,0.0,medium,1.9,17,0,17,40,0.425,deployed,0,on_schedule
trip-012383,2026-08-17,0,False,C3,BUS-301,mdec,1,7,36,True,clear,29.0,False,0.868,high,5.3,18,6,29,40,0.725,deployed,1,on_schedule
trip-012383,2026-08-17,0,False,C3,BUS-301,hospital,2,7,42,True,clear,29.0,False,2.832,high,9.5,7,5,31,40,0.775,deployed,0,monitor
trip-012383,2026-08-17,0,False,C3,BUS-301,tamarind,3,7,48,True,clear,29.0,False,0.805,high,14.5,17,10,38,40,0.95,deployed,0,monitor
trip-012384,2026-08-17,0,False,C3,BUS-302,mmu,0,7,45,True,clear,29.0,False,0.0,high,4.0,16,0,16,40,0.4,deployed,0,on_schedule
trip-012384,2026-08-17,0,False,C3,BUS-302,mdec,1,7,51,True,clear,29.0,False,0.868,high,6.8,13,2,27,40,0.675,deployed,0,on_schedule
trip-012384,2026-08-17,0,False,C3,BUS-302,hospital,2,7,57,True,clear,29.0,False,2.832,medium,7.1,14,10,31,40,0.775,deployed,0,monitor
trip-012384,2026-08-17,0,False,C3,BUS-302,tamarind,3,8,3,True,clear,29.0,False,0.805,high,11.0,13,15,29,40,0.725,deployed,0,reroute_check
trip-012385,2026-08-17,0,False,C3,BUS-301,mmu,0,8,0,True,clear,29.0,False,0.0,high,3.3,6,0,6,40,0.15,deployed,0,on_schedule
trip-012385,2026-08-17,0,False,C3,BUS-301,mdec,1,8,6,True,clear,29.0,False,0.868,medium,6.3,13,2,17,40,0.425,deployed,0,on_schedule
trip-012385,2026-08-17,0,False,C3,BUS-301,hospital,2,8,12,True,clear,29.0,False,2.832,medium,8.6,18,9,26,40,0.65,deployed,0,reroute_check
trip-012385,2026-08-17,0,False,C3,BUS-301,tamarind,3,8,18,True,clear,29.0,False,0.805,medium,10.0,11,8,29,40,0.725,deployed,0,reroute_check
trip-012386,2026-08-17,0,False,C3,BUS-302,mmu,0,8,15,True,clear,29.0,False,0.0,medium,0.0,10,0,10,40,0.25,deployed,0,on_schedule
trip-012386,2026-08-17,0,False,C3,BUS-302,mdec,1,8,21,True,clear,29.0,False,0.868,medium,2.6,13,1,22,40,0.55,deployed,0,on_schedule
trip-012386,2026-08-17,0,False,C3,BUS-302,hospital,2,8,27,True,clear,29.0,False,2.832,medium,4.2,18,14,26,40,0.65,deployed,0,on_schedule
trip-012386,2026-08-17,0,False,C3,BUS-302,tamarind,3,8,33,True,clear,29.0,False,0.805,high,9.1,18,8,36,40,0.9,deployed,0,monitor
trip-012387,2026-08-17,0,False,C3,BUS-301,mmu,0,8,30,True,clear,29.0,False,0.0,medium,2.0,10,0,10,40,0.25,deployed,2,on_schedule
trip-012387,2026-08-17,0,False,C3,BUS-301,mdec,1,8,36,True,clear,29.0,False,0.868,high,5.8,17,3,24,40,0.6,deployed,0,on_schedule
trip-012387,2026-08-17,0,False,C3,BUS-301,hospital,2,8,42,True,clear,29.0,False,2.832,medium,7.9,11,9,26,40,0.65,deployed,0,on_schedule
trip-012387,2026-08-17,0,False,C3,BUS-301,tamarind,3,8,48,True,clear,29.0,False,0.805,high,10.6,12,5,33,40,0.825,deployed,1,monitor
trip-012388,2026-08-17,0,False,C3,BUS-302,mmu,0,8,45,True,clear,29.0,False,0.0,medium,1.6,14,0,14,40,0.35,deployed,0,on_schedule
trip-012388,2026-08-17,0,False,C3,BUS-302,mdec,1,8,51,True,clear,29.0,False,0.868,medium,4.6,12,6,20,40,0.5,deployed,0,on_schedule
trip-012388,2026-08-17,0,False,C3,BUS-302,hospital,2,8,57,True,clear,29.0,False,2.832,high,4.7,21,9,32,40,0.8,deployed,0,monitor
trip-012388,2026-08-17,0,False,C3,BUS-302,tamarind,3,9,3,False,clear,29.0,False,0.805,low,4.7,6,10,28,40,0.7,deployed,0,on_schedule
trip-012389,2026-08-17,0,False,C3,BUS-301,mmu,0,9,0,False,clear,29.0,False,0.0,low,0.0,4,0,4,40,0.1,deployed,0,on_schedule
trip-012389,2026-08-17,0,False,C3,BUS-301,mdec,1,9,6,False,clear,29.0,False,0.868,low,0.7,7,3,8,40,0.2,deployed,0,on_schedule
trip-012389,2026-08-17,0,False,C3,BUS-301,hospital,2,9,12,False,clear,29.0,False,2.832,medium,2.1,9,2,15,40,0.375,deployed,0,on_schedule
trip-012389,2026-08-17,0,False,C3,BUS-301,tamarind,3,9,18,False,clear,29.0,False,0.805,medium,3.3,7,4,18,40,0.45,deployed,0,on_schedule
trip-012390,2026-08-17,0,False,C3,BUS-302,mmu,0,9,15,False,clear,29.0,False,0.0,low,0.6,5,0,5,40,0.125,deployed,0,on_schedule
trip-012390,2026-08-17,0,False,C3,BUS-302,mdec,1,9,21,False,clear,29.0,False,0.868,low,1.6,10,2,13,40,0.325,deployed,0,on_schedule
trip-012390,2026-08-17,0,False,C3,BUS-302,hospital,2,9,27,False,clear,29.0,False,2.832,low,1.6,7,3,17,40,0.425,deployed,0,on_schedule
trip-012390,2026-08-17,0,False,C3,BUS-302,tamarind,3,9,33,False,clear,29.0,False,0.805,low,2.1,6,8,15,40,0.375,deployed,1,on_schedule
trip-012391,2026-08-17,0,False,C3,BUS-301,mmu,0,9,30,False,clear,29.0,False,0.0,low,2.4,5,0,5,40,0.125,deployed,0,on_schedule
trip-012391,2026-08-17,0,False,C3,BUS-301,mdec,1,9,36,False,clear,29.0,False,0.868,low,4.1,3,1,7,40,0.175,deployed,1,on_schedule
trip-012391,2026-08-17,0,False,C3,BUS-301,hospital,2,9,42,False,clear,29.0,False,2.832,low,5.7,5,4,8,40,0.2,deployed,1,on_schedule
trip-012391,2026-08-17,0,False,C3,BUS-301,tamarind,3,9,48,False,clear,29.0,False,0.805,medium,6.1,6,0,14,40,0.35,deployed,0,on_schedule
trip-012392,2026-08-17,0,False,C3,BUS-302,mmu,0,9,45,False,clear,29.0,False,0.0,low,1.0,8,0,8,40,0.2,deployed,0,on_schedule
trip-012392,2026-08-17,0,False,C3,BUS-302,mdec,1,9,51,False,clear,29.0,False,0.868,low,2.8,3,2,9,40,0.225,deployed,1,on_schedule
trip-012392,2026-08-17,0,False,C3,BUS-302,hospital,2,9,57,False,clear,29.0,False,2.832,low,3.3,3,4,8,40,0.2,deployed,0,on_schedule
trip-012392,2026-08-17,0,False,C3,BUS-302,tamarind,3,10,3,False,clear,29.0,False,0.805,low,5.0,5,5,8,40,0.2,deployed,0,on_schedule
trip-012393,2026-08-17,0,False,C3,BUS-301,mmu,0,10,0,False,clear,29.0,False,0.0,low,0.7,5,0,5,40,0.125,deployed,0,on_schedule
trip-012393,2026-08-17,0,False,C3,BUS-301,mdec,1,10,6,False,clear,29.0,False,0.868,low,0.7,6,1,10,40,0.25,deployed,0,on_schedule
trip-012393,2026-08-17,0,False,C3,BUS-301,hospital,2,10,12,False,clear,29.0,False,2.832,low,0.7,8,4,14,40,0.35,deployed,0,on_schedule
trip-012393,2026-08-17,0,False,C3,BUS-301,tamarind,3,10,18,False,clear,29.0,False,0.805,low,3.0,5,6,13,40,0.325,deployed,0,on_schedule
trip-012394,2026-08-17,0,False,C3,BUS-302,mmu,0,10,15,False,clear,29.0,False,0.0,low,0.9,2,0,2,40,0.05,deployed,0,on_schedule
trip-012394,2026-08-17,0,False,C3,BUS-302,mdec,1,10,21,False,clear,29.0,False,0.868,low,1.0,7,1,8,40,0.2,deployed,1,on_schedule
trip-012394,2026-08-17,0,False,C3,BUS-302,hospital,2,10,27,False,clear,29.0,False,2.832,low,2.4,5,4,9,40,0.225,deployed,1,on_schedule
trip-012394,2026-08-17,0,False,C3,BUS-302,tamarind,3,10,33,False,clear,29.0,False,0.805,medium,2.8,6,2,13,40,0.325,deployed,0,on_schedule
trip-012395,2026-08-17,0,False,C3,BUS-301,mmu,0,10,30,False,clear,29.0,False,0.0,medium,0.8,10,0,10,40,0.25,deployed,0,on_schedule
trip-012395,2026-08-17,0,False,C3,BUS-301,mdec,1,10,36,False,clear,29.0,False,0.868,low,0.8,4,5,9,40,0.225,deployed,0,on_schedule
trip-012395,2026-08-17,0,False,C3,BUS-301,hospital,2,10,42,False,clear,29.0,False,2.832,low,0.8,9,2,16,40,0.4,deployed,0,on_schedule
trip-012395,2026-08-17,0,False,C3,BUS-301,tamarind,3,10,48,False,clear,29.0,False,0.805,low,3.4,6,3,19,40,0.475,deployed,0,on_schedule
trip-012396,2026-08-17,0,False,C3,BUS-302,mmu,0,10,45,False,clear,29.0,False,0.0,low,1.5,8,0,8,40,0.2,deployed,0,on_schedule
trip-012396,2026-08-17,0,False,C3,BUS-302,mdec,1,10,51,False,clear,29.0,False,0.868,low,2.8,3,2,9,40,0.225,deployed,0,on_schedule
trip-012396,2026-08-17,0,False,C3,BUS-302,hospital,2,10,57,False,clear,29.0,False,2.832,low,3.6,7,1,15,40,0.375,deployed,0,on_schedule
trip-012396,2026-08-17,0,False,C3,BUS-302,tamarind,3,11,3,False,clear,29.0,False,0.805,low,5.7,9,2,22,40,0.55,deployed,0,on_schedule
trip-012397,2026-08-17,0,False,C3,BUS-301,mmu,0,11,0,False,clear,29.0,False,0.0,low,2.6,6,0,6,40,0.15,deployed,0,on_schedule
trip-012397,2026-08-17,0,False,C3,BUS-301,mdec,1,11,6,False,clear,29.0,False,0.868,low,2.8,4,1,9,40,0.225,deployed,0,on_schedule
trip-012397,2026-08-17,0,False,C3,BUS-301,hospital,2,11,12,False,clear,29.0,False,2.832,low,3.4,2,2,9,40,0.225,deployed,0,on_schedule
trip-012397,2026-08-17,0,False,C3,BUS-301,tamarind,3,11,18,False,clear,29.0,False,0.805,medium,4.3,6,3,12,40,0.3,deployed,0,on_schedule
trip-012398,2026-08-17,0,False,C3,BUS-302,mmu,0,11,15,False,clear,29.0,False,0.0,low,1.5,2,0,2,40,0.05,deployed,0,on_schedule
trip-012398,2026-08-17,0,False,C3,BUS-302,mdec,1,11,21,False,clear,29.0,False,0.868,low,3.8,7,0,9,40,0.225,deployed,0,on_schedule
trip-012398,2026-08-17,0,False,C3,BUS-302,hospital,2,11,27,False,clear,29.0,False,2.832,low,4.2,3,3,9,40,0.225,deployed,0,on_schedule
trip-012398,2026-08-17,0,False,C3,BUS-302,tamarind,3,11,33,False,clear,29.0,False,0.805,low,5.7,9,5,13,40,0.325,deployed,0,on_schedule
trip-012399,2026-08-17,0,False,C3,BUS-301,mmu,0,11,30,False,clear,29.0,False,0.0,low,0.0,4,0,4,40,0.1,deployed,0,on_schedule
trip-012399,2026-08-17,0,False,C3,BUS-301,mdec,1,11,36,False,clear,29.0,False,0.868,low,1.9,4,0,8,40,0.2,deployed,0,on_schedule
trip-012399,2026-08-17,0,False,C3,BUS-301,hospital,2,11,42,False,clear,29.0,False,2.832,medium,1.9,5,4,9,40,0.225,deployed,0,on_schedule
trip-012399,2026-08-17,0,False,C3,BUS-301,tamarind,3,11,48,False,clear,29.0,False,0.805,low,3.5,5,3,11,40,0.275,deployed,0,on_schedule
trip-012400,2026-08-17,0,False,C3,BUS-302,mmu,0,11,45,False,clear,29.0,False,0.0,low,0.0,5,0,5,40,0.125,deployed,0,on_schedule
trip-012400,2026-08-17,0,False,C3,BUS-302,mdec,1,11,51,False,clear,29.0,False,0.868,low,0.6,6,1,10,40,0.25,deployed,0,on_schedule
trip-012400,2026-08-17,0,False,C3,BUS-302,hospital,2,11,57,False,clear,29.0,False,2.832,low,0.6,6,4,12,40,0.3,deployed,0,on_schedule
trip-012400,2026-08-17,0,False,C3,BUS-302,tamarind,3,12,3,False,clear,29.0,False,0.805,medium,1.4,4,3,13,40,0.325,deployed,1,on_schedule
